APRI,$1.19,1439678208848
AUMA,$9.75,1439678209090
ARDM,$7.49,1439678209131
AUMAU,NULL,1439678209147
PETX,$16.98,1439678209227
AUMAW,$0.27,1439678209354
ABIO,$0.92,1439678209376
ARCW,$3.74,1439678209428
RKDA,$4.69,1439678209488
ARCB,$32.61,1439678209507
ACGL,$73.4547,1439678209541
ACAT,$30,1439678209594
ARNA,$3.397,1439678209701
ARDX,$18.91,1439678209768
ABUS,$8.4978,1439678209919
AGII,$57.86,1439678209940
ARCC,$16.14,1439678209960
AGIIL,$25.37,1439678210013
ARGS,$4.21,1439678210064
ARIS,$3.32,1439678210103
ARIA,$7.27,1439678210165
ARMH,$42.47,1439678210269
ARKR,$25.4,1439678210358
ARWAU,$10.11,1439678210405
ARWA,NULL,1439678210426
ARTX,$1.57,1439678210447
ARWAR,NULL,1439678210504
ARWAW,NULL,1439678210647
ARQL,$1.69,1439678210724
ARRY,$5.7,1439678210770
DWAT,$10.4642,1439678210795
AROW,$27.56,1439678210824
ARWR,$5.52,1439678210841
ARRS,$27.5836,1439678211009
ARTNA,$22.38,1439678211055
ARTW,$4.5,1439678211072
ASBB,$24.82,1439678211158
ASNA,$12.36,1439678211179
ASND,$17.02,1439678211201
ASCMA,$29.02,1439678211223
ASMI,$38.99,1439678211574
ASML,$92.69,1439678211604
ASFI,$9.14,1439678211653
APWC,$2.0912,1439678211681
ASTE,$38.59,1439678211699
ASMB,$13.28,1439678211722
ASTI,$0.22,1439678211776
ALOT,$13.89,1439678211901
ASUR,$6.07,1439678212050
ASTC,$2.39,1439678212083
AZPN,$37.65,1439678212109
ATRO,$60.31,1439678212119
ATAI,$3.19,1439678212179
ATRA,$47.18,1439678212251
AFCB,$28,1439678212285
ATHN,$138.1303,1439678212384
AAPC,$10.17,1439678212444
AAME,$3.59,1439678212464
ATHX,$1.19,1439678212515
ACFC,$6.1,1439678212548
ATNI,$74.13,1439678212561
ATLC,$3.98,1439678212587
AAWW,$45.06,1439678212723
AFH,$17,1439678212896
ATML,$7.81,1439678212944
ATRC,$26.46,1439678212994
ATRI,$407,1439678213049
ATOS,$0.98,1439678213066
ATRM,$3.07,1439678213118
ATTU,$14.58,1439678213156
LIFE,$14.33,1439678213184
AUPH,$3.42,1439678213358
AUDC,$3.18,1439678213386
AUBN,$27.14,1439678213439
EARS,$5.04,1439678213458
ABTL,$19.79,1439678213476
ADAT,$0.1051,1439678213573
ADSK,$54.86,1439678213610
ADP,$82.8833,1439678213785
AAVL,$10.03,1439678213823
AVNU,$13.1,1439678213883
AVGO,$122.2,1439678213904
AVID,$9.15,1439678214000
CAR,$44.07,1439678214073
AVGR,$15.46,1439678214099
AVEO,$1.17,1439678214110
AVNW,$1.14,1439678214135
AWRE,$3.23,1439678214211
ACLS,$3.21,1439678214237
AXPW,$1.19,1439678214305
AXPWW,NULL,1439678214407
AXGN,$3.78,1439678214426
AXTI,$2.21,1439678214476
BCOM,$19.49,1439678214558
BOSC,$2.24,1439678214658
RILY,$10,1439678214797
BEAV,$51.17,1439678214818
BWINA,$23.35,1439678214834
BCPC,$60.4,1439678214857
BIDU,$164.65,1439678214898
BLDP,$1.34,1439678214918
BANF,$62.967,1439678214959
BWINB,$23.34,1439678215095
BANFP,NULL,1439678215223
BKMU,$7.35,1439678215239
BOCH,$5.8,1439678215264
BOTJ,$11.18,1439678215405
BMRC,$48.09,1439678215433
BKSC,$15.97,1439678215475
OZRK,$43.87,1439678215619
BWFG,$18.28,1439678215643
BZUN,$7.73,1439678215654
BFIN,$12.3,1439678215697
BANR,$47.94,1439678215720
TAPR,$31.71,1439678215798
BHAC,NULL,1439678215823
BHACU,NULL,1439678215960
BHACR,NULL,1439678216022
BHACW,$0.1301,1439678216078
BSET,$31.45,1439678216186
BBSI,$37.64,1439678216207
BV,$5.38,1439678216267
BYBK,$5.11,1439678216324
BCBP,$11.71,1439678216414
BDCV,$5.03,1439678216444
BSF,$9.11,1439678216511
BECN,$36.2544,1439678216639
BBGI,$4.94,1439678216664
BYLK,$12.94,1439678216744
BEBE,$1.85,1439678216803
BBCN,$15.55,1439678216832
BBBY,$63.18,1439678216856
BELFA,$17.18,1439678217010
BLPH,$4.06,1439678217051
BNFT,$38.23,1439678217155
BELFB,$20.13,1439678217166
BLCM,$18.48,1439678217214
BNCL,$12.87,1439678217226
BNTC,NULL,1439678217262
BGMD,$0.8211,1439678217412
BGCP,$9.59,1439678217439
BGFV,$11.09,1439678217455
ORPN,$5.45,1439678217588
BIND,$4.43,1439678217629
BASI,$1.79,1439678217757
BCDA,NULL,1439678217781
BIOC,$1.85,1439678217799
BDSI,$6.6,1439678217838
BIOD,$0.7316,1439678217880
BIIB,$311,1439678217938
BCRX,$11.68,1439678217962
BIOL,$1.62,1439678218108
BLFS,$2.16,1439678218122
BLRX,$1.51,1439678218158
BMRN,$134.51,1439678218180
BVXV,$4.25,1439678218268
BVXVW,NULL,1439678218292
BPTH,$1.18,1439678218454
BRLI,$35.45,1439678218475
BIOS,$1.35,1439678218523
BBP,$33.75,1439678218583
BBC,$32.17,1439678218654
BSPM,$0.68,1439678218716
BSTC,$51.19,1439678218747
BOTA,$2.33,1439678218848
TECH,$105.65,1439678218869
BDMS,$13.2,1439678218991
BEAT,$11.62,1439678219044
BITI,$19.31,1439678219064
BJRI,$46.18,1439678219136
BBOX,$15.86,1439678219175
BLKB,$62.98,1439678219190
HAWK,$43.5,1439678219416
BKCC,$9.51,1439678219459
BBRY,$7.6,1439678219476
ADRA,$28.75,1439678219495
ADRE,$31.45,1439678219587
ADRD,$23.44,1439678219644
ADRU,$23.2666,1439678219674
BLMN,$21.66,1439678219803
BDE,$7.43,1439678219865
BCOR,$13.83,1439678219877
BLBD,$12.93,1439678219919
BUFF,$26.87,1439678219939
BBLU,$0.9223,1439678219997
BHBK,$14.5,1439678220125
NILE,$34.68,1439678220189
BLUE,$127.26,1439678220211
BKEPP,$7.89,1439678220269
BPMC,$26.55,1439678220303
BKEP,$6.78,1439678220366
BOFI,$128.5,1439678220571
BOBE,$46.61,1439678220588
BNCN,$21.89,1439678220626
BOJA,$20.84,1439678220681
BOKF,$66.3333,1439678220817
WIFI,$9.07,1439678220837
BNSO,$1.72,1439678220942
BONA,$11.85,1439678220951
BAMM,$3.22,1439678220978
BPFH,$12.46,1439678221096
BPFHP,$25.58,1439678221119
BPFHW,NULL,1439678221189
EPAY,$26.1,1439678221315
BBRG,$12.89,1439678221467
BCLI,$2.88,1439678221627
BDGE,$28.06,1439678221655
BBEPP,$14.39,1439678221673
BBEP,$2.8015,1439678221747
BDBD,$8.99,1439678221766
BRID,$8.14,1439678221910
BCOV,$5.53,1439678221930
BSFT,$34.34,1439678222022
BRCM,$50.5,1439678222072
BYFC,$1.37,1439678222089
BVSN,$6.02,1439678222215
BWEN,$3.56,1439678222238
BRCD,$10.1084,1439678222320
BRKL,$10.8,1439678222467
BRKS,$11.06,1439678222593
BRKR,$20.14,1439678222658
BSQR,$7.28,1439678222731
BLMT,$21.22,1439678222755
BMTC,$29.83,1439678222772
BWLD,$195.84,1439678222816
BUR,$2.02,1439678222839
BLDR,$14.2717,1439678223006
CFFI,$36.65,1439678223042
CHRW,$69.4,1439678223091
CCMP,$45.71,1439678223155
CA,$29.339,1439678223260
CDNS,$21.3859,1439678223343
CDZI,$7.42,1439678223448
CACQ,$7.18,1439678223547
PRSS,$4.8,1439678223640
CZR,$7.36,1439678223729
CLBS,$1.4,1439678223752
CSTE,$50.1161,1439678223778
CHY,$11.91,1439678223823
CLMS,$11.78,1439678223919
CHI,$11.13,1439678223934
CCD,$20.6,1439678224069
CGO,$12.79,1439678224167
CFGE,NULL,1439678224274
CHW,$8.12,1439678224357
CSQ,$10.56,1439678224372
CVGW,$53,1439678224485
CAMP,$16.59,1439678224506
CALA,$5.33,1439678224671
CFNB,$13.47,1439678224691
CALD,$16.56,1439678224757
CALM,$52,1439678224774
CLMT,$26.37,1439678224828
ABCD,$4.45,1439678224922
CAMB,NULL,1439678225133
CAMBW,NULL,1439678225152
CAMBU,NULL,1439678225175
CAC,$40.42,1439678225206
CAMT,$2.83,1439678225330
CSIQ,$24.71,1439678225437
CPHC,$10.7,1439678225485
CGIX,$11.09,1439678225507
CBNJ,$10.87,1439678225526
CBF,$30.2,1439678225629
CCBG,$15.19,1439678225666
CPLA,$49.93,1439678225687
CPLP,$7.22,1439678225875
CSWC,$49.86,1439678225890
CFFN,$12.19,1439678226133
CPTA,$15.25,1439678226156
CAPR,$4.12,1439678226239
CAPNW,$0.7799,1439678226264
CARB,$11.66,1439678226314
CPST,$0.4018,1439678226336
CAPN,$3.05,1439678226397
CARA,$21.91,1439678226479
CRDC,$0.4,1439678226579
CBYL,$6.28,1439678226600
CFNL,$23.528,1439678226683
CSII,$24.2,1439678226803
CRME,$9.77,1439678226822
CDNA,$6.31,1439678226971
CECO,$3.99,1439678227068
CTRE,$11.2122,1439678227091
CATM,$35.33,1439678227137
CKEC,$23.95,1439678227169
CARO,$16.09,1439678227270
CLBH,$12.8,1439678227301
CRZO,$35.06,1439678227349
CART,$5.46,1439678227408
TAST,$12.93,1439678227582
CRTN,$2.89,1439678227606
CARV,$5.86,1439678227624
CACB,$5.55,1439678227779
CSCD,$14,1439678227800
CASM,$1.12,1439678227848
CWST,$6.27,1439678228004
CASS,$51.35,1439678228142
CASI,$1.53,1439678228165
CATB,$11.99,1439678228194
CASY,$106.61,1439678228254
CPRX,$4.11,1439678228315
CATY,$32.18,1439678228335
CATYW,NULL,1439678228363
CVCO,$73.4488,1439678228478
CAVM,$71.64,1439678228647
CBFV,$20.05,1439678228667
CNLM,NULL,1439678228759
CNLMR,NULL,1439678228807
CNLMU,NULL,1439678228823
CNLMW,NULL,1439678228974
CDK,$50.99,1439678229082
CBOE,$64.4229,1439678229094
CPXX,$2.25,1439678229182
CECE,$10.1,1439678229202
CDW,$39.18,1439678229217
CELG,$129.24,1439678229255
CLDN,$1.05,1439678229543
CELGZ,$1.98,1439678229570
CLRB,$3.12,1439678229600
CLRBW,$0.85,1439678229760
CLDX,$16.34,1439678229849
CBMG,$23.77,1439678229931
CLLS,$32.67,1439678229943
CEMP,$37.26,1439678229967
CLSN,$2.19,1439678230026
CLTX,$0.58,1439678230035
CYAD,$55,1439678230238
CETX,$2.7,1439678230262
CSFL,$14.17,1439678230320
CFBK,$1.32,1439678230342
CETV,$2.29,1439678230354
CVCY,$11.13,1439678230738
CENT,$11.21,1439678230782
CNBKA,$41.61,1439678230826
CENX,$6.07,1439678230887
CNTY,$6.35,1439678230966
CENTA,$11.95,1439678231077
CPHD,$49.05,1439678231155
CERN,$64.253,1439678231172
CERS,$4.76,1439678231268
CERE,$1.75,1439678231302
CRNT,$1.4,1439678231320
KOOL,$0.675,1439678231409
CERU,$3.5,1439678231462
CYOU,$20.2964,1439678231533
CEVA,$19.26,1439678231569
HOTR,$1.62,1439678231904
CHTR,$180,1439678232032
CTHR,$1.23,1439678232043
GTLS,$24.72,1439678232052
HOTRW,NULL,1439678232080
CHKP,$80.8,1439678232284
CHFN,$12.62,1439678232333
CEMI,$4.74,1439678232353
CHEK,$3.33,1439678232412
CHEKW,NULL,1439678232432
CCXI,$6.53,1439678232450
CHFC,$32.92,1439678232636
CHEV,$14.8,1439678232754
CHKE,$27.96,1439678232775
CHMG,$26.65,1439678232876
CBNK,$16.82,1439678233029
PLCE,$59.59,1439678233057
CMRX,$49.98,1439678233081
CHMA,$28.7,1439678233091
CADC,NULL,1439678233135
CALI,$1.02,1439678233156
CAAS,$6.73,1439678233360
CBPO,$109.63,1439678233439
CBAK,$2.48,1439678233477
CCCL,$0.93,1439678233488
CCCR,NULL,1439678233511
CHOP,$1.3,1439678233865
JRJC,$4.44,1439678233877
CNIT,$1.82,1439678233893
CHLN,$1.39,1439678233919
CJJD,$2.25,1439678233929
HTHT,$24.6555,1439678233984
HGSH,$1.93,1439678233994
CREG,$0.77,1439678234362
CHNR,$2.0101,1439678234379
CSUN,$1.54,1439678234397
CPGI,$6.99,1439678234483
CNTF,$0.95,1439678234541
CNYD,$3.41,1439678234567
CXDC,$6.25,1439678234627
CNET,$0.824,1439678234725
CCIH,$9.79,1439678234772
IMOS,$15.8765,1439678234796
CHSCN,$27.5,1439678234886
CHSCM,$26.36,1439678234915
CHSCL,$27.15,1439678234928
CHSCO,$28.5,1439678234998
CHSCP,$30.63,1439678235165
CHDN,$135.81,1439678235332
CHUY,$32.95,1439678235351
CIFC,$7.35,1439678235418
CMPR,$70.48,1439678235522
CINF,$56.6513,1439678235574
CTAS,$88.49,1439678235718
CDTX,$14.5,1439678235756
CMCT,$15.6,1439678235823
CPHR,$7.5,1439678235839
CRUS,$29.35,1439678235878
CIDM,$0.7,1439678235949
CSCO,$29.05,1439678236003
CTRN,$22.76,1439678236079
CZNC,$20.34,1439678236360
CZFC,NULL,1439678236383
CZWI,$9.17,1439678236399
CIZN,$19.6,1439678236411
CIVB,$10.29,1439678236494
CTXS,$77.55,1439678236514
CHCO,$48.29,1439678236539
CLNE,$4.94,1439678236724
CIVBP,NULL,1439678236744
CDTI,$1.61,1439678236780
CLFD,$18.18,1439678236996
CLNT,$1.97,1439678237039
CLRO,$11.9,1439678237094
CLIR,$5.3,1439678237135
CSBK,$14.03,1439678237213
CBLI,$3.57,1439678237252
CLVS,$77.07,1439678237274
CME,$98.1796,1439678237457
CMFN,$11.225,1439678237516
CNV,$4.92,1439678237642
CCNE,$17.36,1439678237677
CWAY,$11.5,1439678237694
CISG,$8.5,1439678237713
COBZ,$12.82,1439678237865
COKE,$162.85,1439678237928
CDRB,$13.06,1439678238029
CDXS,$3.69,1439678238162
JVA,$4.77,1439678238178
CVLY,$20.68,1439678238198
CCOI,$29.16,1439678238235
CGNT,$1.57,1439678238391
CGNX,$36.99,1439678238438
CTSH,$67.17,1439678238486
COHR,$58.79,1439678238618
CHRS,$34.14,1439678238636
CLRX,$0.48,1439678238705
COHU,$9.52,1439678238748
CLCT,$19.76,1439678238860
CIGI,$47.34,1439678238995
COLL,$16.76,1439678239031
COLB,$33.06,1439678239143
CBAN,$9.18,1439678239168
COLM,$65.52,1439678239190
CLCD,$8.07,1439678239211
CMCO,$22.05,1439678239333
CMCSK,$59.4284,1439678239483
CBMX,$1.32,1439678239506
CMCSA,$58.99,1439678239523
CBSHP,$25.44,1439678239583
CBSH,$47.5595,1439678239635
CUBN,$13.84,1439678239658
CVGI,$4.96,1439678239822
COMM,$31.6,1439678239929
ESXB,$5.12,1439678240010
CTBI,$35.13,1439678240116
CSAL,$23.0646,1439678240160
CYHHZ,$0.012,1439678240180
JCS,$9.8,1439678240214
CWBC,$6.76,1439678240268
COB,$10.9,1439678240424
CIZ,$35.22,1439678240444
CVLT,$37.51,1439678240626
CIL,NULL,1439678240683
CID,NULL,1439678240783
CSA,NULL,1439678240866
CDC,$36.72,1439678240887
CSF,$38.404,1439678240926
CFA,$37.4308,1439678241024
CFO,$37.55,1439678241043
CSB,NULL,1439678241150
CPSI,$46.19,1439678241276
CDL,$35.5,1439678241375
SCOR,$63.99,1439678241427
CTG,$6.54,1439678241466
CGEN,$5.78,1439678241489
CHCI,$0.5499,1439678241509
CMTL,$28.25,1439678241708
CNSI,$19.31,1439678241755
CNAT,$4.02,1439678241831
CDOR,$1.47,1439678241975
CNCE,$16.51,1439678241992
CCUR,$5.16,1439678242012
CDORP,$7.48,1439678242159
CFMS,$22.03,1439678242259
CDORO,$19.55,1439678242331
CNFR,$10.5,1439678242407
CNXR,$7.1,1439678242588
CNOB,$20.29,1439678242610
CTWS,$35.15,1439678242629
CXRX,$76.81,1439678242645
CNMD,$56.07,1439678242742
CNSL,$20.6,1439678242816
CONN,$35.36,1439678242837
CWCO,$11.97,1439678242940
CTCT,$24.67,1439678243008
CTRV,$4.4,1439678243257
CPSS,$5.5839,1439678243277
CFRXW,NULL,1439678243288
CFRX,$4.54,1439678243306
CTRL,$8.59,1439678243326
CFRXZ,$0.388,1439678243353
CRBP,$1.85,1439678243460
CPRT,$36.38,1439678243581
CORE,$64.92,1439678243676
CORI,$11.57,1439678243698
CORT,$5.29,1439678243722
CSOD,$38.79,1439678243746
BVA,$3.87,1439678243897
COSI,$1.32,1439678244094
CRVL,$33,1439678244114
CSGP,$195.58,1439678244128
COST,$146.09,1439678244208
CPAH,$0.45,1439678244316
ICBK,$18.8,1439678244334
COVS,$3,1439678244506
COWNL,$27.35,1439678244558
COWN,$5.69,1439678244582
CVTI,$25.72,1439678244603
CPSH,$2.42,1439678244624
CRAI,$23.07,1439678244756
CBRL,$151.13,1439678244931
BREW,$8.29,1439678244942
CRAY,$23.42,1439678244990
CACC,$208.7,1439678245031
SLVO,$10.52,1439678245203
GLDI,$10.94,1439678245268
CRESY,$11.64,1439678245309
CREE,$27,1439678245334
CRTO,$46.1135,1439678245372
CCRN,$14.11,1439678245416
CROX,$15.03,1439678245436
CRDS,$1.13,1439678245527
CRWS,$8.12,1439678245681
CYRX,$3.01,1439678245753
CSGS,$31.91,1439678245911
CRWN,$4.79,1439678245938
CYRXW,$0.75,1439678245953
CCLP,$15.11,1439678246000
CTIC,$1.78,1439678246070
CSPI,$6.25,1439678246122
CTCM,$1.81,1439678246167
CUNB,$22.57,1439678246285
CTRP,$71.58,1439678246308
CTIB,$3.56,1439678246325
CUI,$5.53,1439678246418
CPIX,$5.88,1439678246518
CMLS,$1.33,1439678246597
CRIS,$2.81,1439678246710
CUTR,$15.06,1439678246739
CVV,$11.9,1439678246758
CVBF,$17.49,1439678246777
CYBE,$5.67,1439678247001
CYAN,$7.71,1439678247062
CYBX,$59.23,1439678247077
CYCC,$0.6,1439678247102
CYBR,$58.613,1439678247118
CYCCP,$5.9999,1439678247195
CBAY,$2.63,1439678247259
CYNA,$15.08,1439678247325
CYRN,$1.68,1439678247531
CY,$10.2,1439678247551
CYNO,$34.48,1439678247566
CONE,$34.6169,1439678247679
CYTX,$0.4041,1439678247731
CTSO,$6.86,1439678247749
CYTR,$2.35,1439678247924
DAEG,$0.36,1439678247946
TVIX,$5.66,1439678248049
TVIZ,$12.7,1439678248089
ZIV,$50.24,1439678248154
XIV,$47.853,1439678248290
DAKT,$12.09,1439678248385
DJCO,$209.79,1439678248399
CYTK,$6.45,1439678248420
DTLK,$6.21,1439678248550
DARA,$0.86,1439678248592
DRAM,$1.5,1439678248681
DWCH,$5.32,1439678248727
DAIO,$2.61,1439678248743
PLAY,$36.99,1439678248766
TRAK,$62.17,1439678249112
DTEA,$12.86,1439678249133
DHRM,$1.7101,1439678249175
DFRG,$15.43,1439678249198
DWSN,$5.26,1439678249287
TACO,$14.13,1439678249394
DCTH,$0.506,1439678249495
TACOW,$4.84,1439678249554
DELT,$2.27,1439678249594
DBVT,$40.24,1439678249638
DGAS,$20.29,1439678249650
DELTW,NULL,1439678249731
DENN,$12.45,1439678249757
XRAY,$56.79,1439678249924
DEPO,$31.5,1439678249993
DERM,$24.35,1439678250182
DSCI,$6.48,1439678250232
DXLG,$4.8,1439678250274
DXM,$0.3104,1439678250344
DSWL,$1.8,1439678250382
DXCM,$99.88,1439678250408
DHXM,NULL,1439678250528
DHIL,$191.83,1439678250610
DMND,$32.05,1439678250725
FANG,$73.9,1439678250887
DRNA,$10.9,1439678250917
DCIX,$1.91,1439678251001
DGII,$10.03,1439678251021
DEST,$11.9,1439678251111
DMRC,$37.6,1439678251154
DGLY,$7.9,1439678251203
DRAD,$4.03,1439678251266
DCOM,$17.25,1439678251394
DPRX,$14.12,1439678251423
DIOD,$20.25,1439678251443
APPS,$2.36,1439678251551
DISCB,NULL,1439678251632
DISCA,$28.31,1439678251649
DISCK,$27.12,1439678251742
DSCO,$0.48,1439678251840
DVCR,$11.91,1439678251907
BAGR,$2.85,1439678252063
DISH,$66.31,1439678252091
DGICA,$14.4,1439678252120
DNBF,$26.58,1439678252248
DLTR,$77.78,1439678252259
DLHC,$2.5,1439678252313
DGICB,NULL,1439678252404
DMLP,$14.92,1439678252425
DORM,$52.57,1439678252464
HILL,$5.43,1439678252767
DRWI,$0.29,1439678252789
DWA,$19.54,1439678252810
DRYS,$0.3785,1439678252826
DRWIW,$0.059,1439678252862
DSKX,$3.71,1439678253042
DSPG,$9.12,1439678253097
CADT,NULL,1439678253127
CADTR,NULL,1439678253149
CADTW,NULL,1439678253196
CADTU,NULL,1439678253219
DTSI,$27.02,1439678253366
DNKN,$52.43,1439678253411
DXPE,$30,1439678253522
DRRX,$2.16,1439678253601
DYAX,$22.33,1439678253667
BOOM,$10.15,1439678253775
DYSL,NULL,1439678253798
DYNT,$3.05,1439678253955
DVAX,$29.31,1439678254054
ETFC,$28.5357,1439678254119
EBMT,$11.63,1439678255470
EGBN,$44.5,1439678256050
EROC,$1.52,1439678256139
EGLE,$8,1439678256189
EGRX,$66.8,1439678256298
EACQU,$10.03,1439678256409
ELNK,$9.26,1439678256429
EVBS,$6.43,1439678256529
EML,$17.29,1439678256549
EWBC,$45.149,1439678256571
EBAY,$28.28,1439678256606
EBIX,$30.86,1439678256668
